DATE_CONV,PRCP,TMAX,TMIN,TAVG_cal
2020-04-01,0.0,43.5,28.0,35.75
2020-04-02,0.08666666666666668,46.666666666666664,36.666666666666664,41.666666666666664
2020-04-03,1.0178571428571426,45.5,38.5,42.0
2020-04-04,0.8078571428571427,46.666666666666664,38.0,42.33333333333333
2020-04-05,0.0007142857142857143,53.833333333333336,36.5,45.16666666666667
2020-04-06,0.0,60.5,38.5,49.5
2020-04-07,0.0,63.0,41.0,52.0
2020-04-08,0.03857142857142857,56.0,42.833333333333336,49.41666666666667
2020-04-09,0.1685714285714286,50.0,39.333333333333336,44.66666666666667
2020-04-10,0.5185714285714286,49.0,36.5,42.75
2020-04-11,0.027142857142857142,51.5,34.0,42.75
2020-04-12,0.0,58.166666666666664,30.333333333333332,44.25
2020-04-13,0.4321428571428571,61.0,47.166666666666664,54.08333333333333
2020-04-14,1.034,59.666666666666664,43.0,51.33333333333333
2020-04-15,0.016666666666666666,55.5,37.166666666666664,46.33333333333333
2020-04-16,0.0014285714285714286,51.166666666666664,31.666666666666668,41.416666666666664
2020-04-17,0.002,50.166666666666664,30.333333333333332,40.25
2020-04-18,0.642857142857143,45.166666666666664,32.0,38.58333333333333
2020-04-19,0.06428571428571428,54.666666666666664,30.333333333333332,42.5
2020-04-20,0.0,55.0,37.833333333333336,46.41666666666667
2020-04-21,0.07785714285714286,52.5,30.333333333333332,41.416666666666664
2020-04-22,0.29499999999999993,48.666666666666664,31.0,39.83333333333333
2020-04-23,0.0007142857142857143,52.666666666666664,28.166666666666668,40.416666666666664
2020-04-24,0.18,49.5,36.5,43.0
2020-04-25,0.11928571428571429,57.166666666666664,33.5,45.33333333333333
2020-04-26,0.06928571428571428,55.666666666666664,39.333333333333336,47.5
2020-04-27,0.5871428571428572,44.666666666666664,38.0,41.33333333333333
2020-04-28,0.4042857142857143,47.0,36.833333333333336,41.91666666666667
2020-04-29,0.0014285714285714286,55.333333333333336,33.166666666666664,44.25
2020-04-30,0.0033333333333333335,54.5,44.166666666666664,49.33333333333333
2020-05-01,0.7513333333333333,62.166666666666664,48.666666666666664,55.416666666666664
2020-05-02,0.28733333333333333,68.5,44.333333333333336,56.41666666666667
2020-05-03,0.0,76.33333333333333,50.166666666666664,63.25
2020-05-04,0.005,74.5,53.333333333333336,63.91666666666667
2020-05-05,0.0,64.83333333333333,41.5,53.166666666666664
2020-05-06,0.0,59.0,35.166666666666664,47.08333333333333
2020-05-07,0.033846153846153845,62.833333333333336,37.666666666666664,50.25
2020-05-08,0.05846153846153846,60.333333333333336,42.333333333333336,51.333333333333336
2020-05-09,0.39714285714285724,50.166666666666664,34.833333333333336,42.5
2020-05-10,0.008571428571428572,55.833333333333336,31.833333333333332,43.833333333333336
2020-05-11,0.027857142857142858,64.33333333333333,40.0,52.166666666666664
2020-05-12,0.21307692307692308,60.0,39.166666666666664,49.58333333333333
2020-05-13,0.0,59.0,34.166666666666664,46.58333333333333
2020-05-14,0.0,68.0,36.0,52.0
2020-05-15,0.17846153846153848,77.16666666666667,51.166666666666664,64.16666666666667
2020-05-16,0.7592857142857142,73.66666666666667,50.666666666666664,62.16666666666667
2020-05-17,0.0007142857142857143,70.83333333333333,46.0,58.416666666666664
2020-05-18,0.0007692307692307692,63.333333333333336,49.166666666666664,56.25
2020-05-19,0.0,59.0,44.0,51.5
2020-05-20,0.0,62.833333333333336,40.666666666666664,51.75
2020-05-21,0.0,72.83333333333333,39.0,55.916666666666664
2020-05-22,0.0,81.33333333333333,50.833333333333336,66.08333333333333
2020-05-23,0.01076923076923077,75.0,52.166666666666664,63.58333333333333
2020-05-24,0.0007692307692307692,63.666666666666664,43.166666666666664,53.416666666666664
2020-05-25,0.01,64.66666666666667,47.833333333333336,56.25
2020-05-26,0.0,77.33333333333333,51.5,64.41666666666666
2020-05-27,0.0,83.83333333333333,60.666666666666664,72.25
2020-05-28,0.0016666666666666668,81.16666666666667,64.33333333333333,72.75
2020-05-29,0.020833333333333332,79.83333333333333,67.16666666666667,73.5
2020-05-30,0.08727272727272728,80.5,63.5,72.0
2020-05-31,0.005833333333333334,73.66666666666667,52.833333333333336,63.25
2020-06-01,0.0,66.16666666666667,42.0,54.083333333333336
2020-06-02,0.005384615384615384,69.33333333333333,42.833333333333336,56.08333333333333
2020-06-03,0.04307692307692308,77.66666666666667,55.333333333333336,66.5
2020-06-04,0.0,85.33333333333333,58.333333333333336,71.83333333333333
2020-06-05,0.11769230769230771,83.5,65.83333333333333,74.66666666666666
2020-06-06,0.22384615384615386,85.33333333333333,64.33333333333333,74.83333333333333
2020-06-07,0.5578571428571428,75.66666666666667,54.166666666666664,64.91666666666667
2020-06-08,0.003076923076923077,74.5,48.666666666666664,61.58333333333333
2020-06-09,0.0,79.5,55.0,67.25
2020-06-10,0.0,75.16666666666667,59.833333333333336,67.5
2020-06-11,0.1416666666666667,73.83333333333333,63.166666666666664,68.5
2020-06-12,0.4583333333333333,80.33333333333333,64.83333333333333,72.58333333333333
2020-06-13,0.0,77.33333333333333,56.666666666666664,67.0
2020-06-14,0.0,70.33333333333333,49.166666666666664,59.75
2020-06-15,0.0,69.33333333333333,52.666666666666664,61.0
2020-06-16,0.0,73.33333333333333,48.666666666666664,61.0
2020-06-17,0.0,79.0,49.833333333333336,64.41666666666667
2020-06-18,0.0,84.83333333333333,58.166666666666664,71.5
2020-06-19,0.0,87.5,66.16666666666667,76.83333333333334
2020-06-20,0.0,90.0,65.83333333333333,77.91666666666666
2020-06-21,0.08333333333333333,91.66666666666667,67.33333333333333,79.5
2020-06-22,0.16666666666666666,83.5,65.5,74.5
2020-06-23,0.0,84.33333333333333,65.5,74.91666666666666
2020-06-24,0.0,86.83333333333333,66.5,76.66666666666666
2020-06-25,0.037692307692307685,86.66666666666667,60.833333333333336,73.75
2020-06-26,0.016153846153846154,84.83333333333333,63.833333333333336,74.33333333333333
2020-06-27,0.04357142857142858,84.5,60.333333333333336,72.41666666666667
2020-06-28,0.6369230769230769,84.83333333333333,61.833333333333336,73.33333333333333
2020-06-29,1.7353846153846153,77.0,62.666666666666664,69.83333333333333
2020-06-30,0.4015384615384615,70.66666666666667,62.666666666666664,66.66666666666667
2020-07-01,0.055833333333333325,74.0,63.2,68.6
2020-07-02,0.039,82.25,62.5,72.375
2020-07-03,0.04111111111111111,83.25,65.0,74.125
2020-07-04,0.005,77.6,61.6,69.6
2020-07-05,0.06818181818181818,83.2,63.4,73.3
2020-07-06,0.47818181818181815,80.2,62.8,71.5
2020-07-07,0.0,78.2,60.6,69.4
2020-07-08,0.0,84.4,66.2,75.30000000000001
2020-07-09,0.0,89.4,70.2,79.80000000000001
2020-07-10,0.007272727272727273,87.4,70.2,78.80000000000001
2020-07-11,0.09636363636363637,86.8,72.6,79.69999999999999
2020-07-12,0.009090909090909092,88.4,71.6,80.0
2020-07-13,0.03272727272727272,85.8,70.4,78.1
2020-07-14,0.09090909090909091,82.4,64.6,73.5
2020-07-15,0.020833333333333332,76.8,61.0,68.9
2020-07-16,0.0009090909090909091,74.8,54.0,64.4
2020-07-17,0.18090909090909094,74.2,57.2,65.7
2020-07-18,0.07181818181818182,85.2,61.0,73.1
2020-07-19,0.0009090909090909091,93.8,67.6,80.69999999999999
2020-07-20,0.0008333333333333334,94.2,73.8,84.0
2020-07-21,0.0,91.8,67.2,79.5
2020-07-22,0.028000000000000004,86.8,67.8,77.3
2020-07-23,0.25272727272727274,86.4,69.8,78.1
2020-07-24,0.35166666666666674,85.4,68.0,76.7
2020-07-25,0.0,87.0,64.0,75.5
2020-07-26,0.0,91.75,70.5,81.125
2020-07-27,0.0,94.4,71.4,82.9
2020-07-28,0.004545454545454546,96.4,75.2,85.80000000000001
2020-07-29,0.014166666666666666,94.2,66.2,80.2
2020-07-30,0.0,91.2,71.8,81.5
2020-07-31,0.0,87.4,68.4,77.9
2020-08-01,0.0,87.6,63.2,75.4
2020-08-02,0.0018181818181818182,87.8,68.6,78.19999999999999
2020-08-03,0.10090909090909092,91.0,75.0,83.0
2020-08-04,0.02181818181818182,88.6,72.4,80.5
2020-08-05,0.18666666666666668,89.0,68.2,78.6
2020-08-06,0.0,88.25,61.0,74.625
2020-08-07,0.0,84.0,62.666666666666664,73.33333333333333
2020-08-08,0.006,84.0,64.0,74.0
2020-08-09,0.0,88.0,66.25,77.125
2020-08-10,0.0,93.25,69.25,81.25
2020-08-11,0.0,94.5,72.0,83.25
2020-08-12,0.024166666666666666,93.8,74.2,84.0
2020-08-13,0.0,90.8,68.8,79.8
2020-08-14,0.0,85.6,63.2,74.4
2020-08-15,0.0,76.4,62.4,69.4
2020-08-16,0.02923076923076923,70.4,63.8,67.1
2020-08-17,0.24166666666666667,74.0,61.6,67.8
2020-08-18,0.2125,81.2,61.8,71.5
2020-08-19,0.008333333333333333,83.0,55.6,69.3
2020-08-20,0.05166666666666667,81.4,52.6,67.0
2020-08-21,0.0,86.4,58.0,72.2
2020-08-22,0.08416666666666667,87.2,64.4,75.80000000000001
2020-08-23,0.5341666666666666,89.6,61.6,75.6
2020-08-24,0.8866666666666666,90.0,64.0,77.0
2020-08-25,0.0016666666666666668,89.0,68.75,78.875
2020-08-26,0.0008333333333333334,81.2,57.8,69.5
2020-08-27,0.057499999999999996,72.6,57.4,65.0
2020-08-28,0.28583333333333333,76.4,59.8,68.1
2020-08-29,0.024999999999999998,78.8,61.0,69.9
2020-08-30,0.13384615384615384,77.4,59.2,68.30000000000001
2020-08-31,0.0,76.0,51.333333333333336,63.66666666666667
2020-09-01,0.0,78.0,56.0,67.0
